algorithme,instance,run,f
hill_climbing_mixed,13,26,-7623.824192
hill_climbing_mixed,13,27,-5341.446786
hill_climbing_mixed,13,28,-22549.443411
hill_climbing_mixed,13,29,-19690.547857
hill_climbing_mixed,14,0,-6944.589163
hill_climbing_mixed,14,1,-12084.261756
hill_climbing_mixed,14,2,-14633.98964
hill_climbing_mixed,14,3,-8439.397039
hill_climbing_mixed,14,4,-17570.74815
hill_climbing_mixed,14,5,-13903.162602
hill_climbing_mixed,14,6,-12138.809933
hill_climbing_mixed,14,7,-14160.696095
hill_climbing_mixed,14,8,-12681.64734
hill_climbing_mixed,14,9,-13582.261925
hill_climbing_mixed,14,10,-13604.5672
hill_climbing_mixed,14,11,-8041.422171
hill_climbing_mixed,14,12,-4924.910344
hill_climbing_mixed,14,13,-11718.463444
hill_climbing_mixed,14,14,-8123.178448
hill_climbing_mixed,14,15,-19669.450005
hill_climbing_mixed,14,16,-11808.462273
hill_climbing_mixed,14,17,-3933.406575
hill_climbing_mixed,14,18,-1794.690019
hill_climbing_mixed,14,19,-20181.846648
hill_climbing_mixed,14,20,-11638.920517
hill_climbing_mixed,14,21,-11885.33178
hill_climbing_mixed,14,22,-5898.185396
hill_climbing_mixed,14,23,-8666.026613
hill_climbing_mixed,14,24,-8674.892546
hill_climbing_mixed,14,25,-1401.638921
hill_climbing_mixed,14,26,-26200.818624
hill_climbing_mixed,14,27,-17030.130782
hill_climbing_mixed,14,28,-10818.040373
hill_climbing_mixed,14,29,-16870.625565
hill_climbing_mixed,15,0,-406.811514
hill_climbing_mixed,15,1,-15971.174295
hill_climbing_mixed,15,2,-10705.709657
hill_climbing_mixed,15,3,-7894.911185
hill_climbing_mixed,15,4,-22150.229127
hill_climbing_mixed,15,5,-27831.903753
hill_climbing_mixed,15,6,-19352.019928
hill_climbing_mixed,15,7,-22747.924536
hill_climbing_mixed,15,8,402.501862
hill_climbing_mixed,15,9,-11903.107668
hill_climbing_mixed,15,10,-7021.340081
hill_climbing_mixed,15,11,-16151.303542
hill_climbing_mixed,15,12,-11309.354769
hill_climbing_mixed,15,13,-4215.503571
hill_climbing_mixed,15,14,-20864.082154
hill_climbing_mixed,15,15,-9994.604783
hill_climbing_mixed,15,16,-11140.531883
hill_climbing_mixed,15,17,-19529.753899
hill_climbing_mixed,15,18,-7398.517078
hill_climbing_mixed,15,19,-9992.257738
hill_climbing_mixed,15,20,-13380.076772
hill_climbing_mixed,15,21,-22086.940548
hill_climbing_mixed,15,22,-4962.878654
hill_climbing_mixed,15,23,-19364.083545
hill_climbing_mixed,15,24,-17487.256121
hill_climbing_mixed,15,25,-14675.185104
hill_climbing_mixed,15,26,-7076.551571
hill_climbing_mixed,15,27,-32035.421535
hill_climbing_mixed,15,28,-21217.092026
hill_climbing_mixed,15,29,-17668.404784
random_search_mixed,0,0,-6765.902901
random_search_mixed,0,1,-6672.876334
random_search_mixed,0,2,-6178.284505
random_search_mixed,0,3,-6607.646422
random_search_mixed,0,4,-7995.799828
random_search_mixed,0,5,-6442.090231
random_search_mixed,0,6,-6944.875857
random_search_mixed,0,7,-6155.755543
random_search_mixed,0,8,-5491.426575
random_search_mixed,0,9,-5652.476686
random_search_mixed,0,10,-6415.408773
random_search_mixed,0,11,-6406.389425
random_search_mixed,0,12,-6609.496781
random_search_mixed,0,13,-6668.885258
random_search_mixed,0,14,-7593.673266
random_search_mixed,0,15,-6396.099554
random_search_mixed,0,16,-6665.073337
random_search_mixed,0,17,-6128.821853
random_search_mixed,0,18,-7019.790657
random_search_mixed,0,19,-6247.863138
random_search_mixed,0,20,-5492.005634
random_search_mixed,0,21,-6217.858188
random_search_mixed,0,22,-6513.547295
random_search_mixed,0,23,-6674.615011
random_search_mixed,0,24,-6662.544549
random_search_mixed,0,25,-5943.153378
random_search_mixed,0,26,-6371.31934
random_search_mixed,0,27,-6243.094784
random_search_mixed,0,28,-6122.919476
random_search_mixed,0,29,-6118.992014
random_search_mixed,1,0,-8278.69915
random_search_mixed,1,1,-9420.979965
random_search_mixed,1,2,-11151.657777
random_search_mixed,1,3,-9017.95519
random_search_mixed,1,4,-7608.412868
random_search_mixed,1,5,-8103.266868
random_search_mixed,1,6,-8827.987715
random_search_mixed,1,7,-9833.590906
random_search_mixed,1,8,-8296.990311
random_search_mixed,1,9,-9021.410141
random_search_mixed,1,10,-10319.08476
random_search_mixed,1,11,-9168.658686
random_search_mixed,1,12,-8915.777278
random_search_mixed,1,13,-8318.275076
random_search_mixed,1,14,-8121.242944
random_search_mixed,1,15,-8775.690179
random_search_mixed,1,16,-8388.059704
random_search_mixed,1,17,-8524.147631
random_search_mixed,1,18,-8344.676789
random_search_mixed,1,19,-8272.413278
random_search_mixed,1,20,-7623.141467
random_search_mixed,1,21,-7159.508669
random_search_mixed,1,22,-10144.010931
random_search_mixed,1,23,-7785.469846
random_search_mixed,1,24,-7886.831389
random_search_mixed,1,25,-10052.675919
random_search_mixed,1,26,-9318.73524
random_search_mixed,1,27,-7287.780231
random_search_mixed,1,28,-7586.512482
random_search_mixed,1,29,-8149.455548
random_search_mixed,2,0,-8567.859317
random_search_mixed,2,1,-8469.780491
random_search_mixed,2,2,-8938.991809
random_search_mixed,2,3,-8684.731205
random_search_mixed,2,4,-8543.177268
random_search_mixed,2,5,-8341.150247
random_search_mixed,2,6,-7972.834691
random_search_mixed,2,7,-8597.872734
random_search_mixed,2,8,-9386.248395
random_search_mixed,2,9,-7602.514093
random_search_mixed,2,10,-9097.427752
random_search_mixed,2,11,-8537.344058
random_search_mixed,2,12,-8093.002234
random_search_mixed,2,13,-7702.863972
random_search_mixed,2,14,-10813.012685
random_search_mixed,2,15,-8206.462303
random_search_mixed,2,16,-9592.771945
random_search_mixed,2,17,-9395.544202
random_search_mixed,2,18,-9139.026206
random_search_mixed,2,19,-7444.904604
random_search_mixed,2,20,-9450.696327
random_search_mixed,2,21,-8944.286164
random_search_mixed,2,22,-9480.372562
